MO,DY,HR,ALLSKY_SFC_SW_DWN,SZA
8,18,7,440.95,60.52
8,18,8,650.62,48.23
8,18,9,821.72,36.54
8,18,10,927.71,26.59
8,18,11,943.07,21.16
8,18,12,927.45,23.7
8,18,13,844.26,32.36
8,18,14,705.63,43.57
8,18,15,526.23,55.71
8,18,16,320.49,68.16
8,18,17,111.26,80.12
8,18,18,0,-999
8,18,19,0,-999
8,18,20,0,-999
8,18,21,0,-999
8,18,22,0,-999
8,18,23,0,-999
8,19,0,0,-999
8,19,1,0,-999
8,19,2,0,-999
8,19,3,0,-999
8,19,4,0,-999
8,19,5,46.04,85.34
8,19,6,219.66,73.1
8,19,7,437.42,60.65
8,19,8,647.94,48.36
8,19,9,816.66,36.71
8,19,10,918,26.82
8,19,11,961.8,21.48
8,19,12,942.91,24.02
8,19,13,864.71,32.62
8,19,14,730.32,43.8
8,19,15,547.01,55.94
8,19,16,332.38,68.38
8,19,17,118.98,80.41
8,19,18,0,-999
8,19,19,0,-999
8,19,20,0,-999
8,19,21,0,-999
8,19,22,0,-999
8,19,23,0,-999
8,20,0,0,-999
8,20,1,0,-999
8,20,2,0,-999
8,20,3,0,-999
8,20,4,0,-999
8,20,5,47.91,85.45
8,20,6,224.41,73.22
8,20,7,447.72,60.77
8,20,8,665.73,48.49
8,20,9,831.91,36.88
8,20,10,942.98,27.05
8,20,11,955.44,21.79
8,20,12,937.98,24.34
8,20,13,857.41,32.9
8,20,14,720.76,44.05
8,20,15,548.31,56.16
8,20,16,332.34,68.6
8,20,17,115.28,80.7
8,20,18,0,-999
8,20,19,0,-999
8,20,20,0,-999
8,20,21,0,-999
8,20,22,0,-999
8,20,23,0,-999
8,21,0,0,-999
8,21,1,0,-999
8,21,2,0,-999
8,21,3,0,-999
8,21,4,0,-999
8,21,5,46.63,85.56
8,21,6,220.32,73.34
8,21,7,446.56,60.89
8,21,8,654.41,48.63
8,21,9,821.76,37.05
8,21,10,908.29,27.29
8,21,11,925.38,22.11
8,21,12,915.62,24.66
8,21,13,835.96,33.18
8,21,14,713.05,44.3
8,21,15,535.48,56.39
8,21,16,317.95,68.83
8,21,17,102.92,80.98
8,21,18,0,-999
8,21,19,0,-999
8,21,20,0,-999
8,21,21,0,-999
8,21,22,0,-999
8,21,23,0,-999
8,22,0,0,-999
8,22,1,0,-999
8,22,2,0,-999
8,22,3,0,-999
8,22,4,0,-999
8,22,5,38.23,85.67
8,22,6,198.8,73.47
8,22,7,399.41,61.02
8,22,8,602.26,48.77
8,22,9,776.78,37.23
8,22,10,862.37,27.53
8,22,11,882.41,22.44
8,22,12,856.21,24.98
8,22,13,809.45,33.46
8,22,14,677.61,44.55
8,22,15,500.53,56.62
8,22,16,292.12,69.05
8,22,17,91.85,81.27
8,22,18,0,-999
8,22,19,0,-999
8,22,20,0,-999
8,22,21,0,-999
8,22,22,0,-999
8,22,23,0,-999
8,23,0,0,-999
8,23,1,0,-999
8,23,2,0,-999
8,23,3,0,-999
8,23,4,0,-999
8,23,5,39.95,85.78
8,23,6,215.02,73.59
8,23,7,432.16,61.15
8,23,8,643.55,48.91
8,23,9,805.06,37.41
8,23,10,907.92,27.78
8,23,11,929.09,22.77
8,23,12,909.91,25.32
8,23,13,830.44,33.75
8,23,14,696.75,44.8
8,23,15,516.97,56.87
8,23,16,307.64,69.29
8,23,17,94.38,81.55
8,23,18,0,-999
8,23,19,0,-999
8,23,20,0,-999
8,23,21,0,-999
8,23,22,0,-999
8,23,23,0,-999
8,24,0,0,-999
8,24,1,0,-999
8,24,2,0,-999
8,24,3,0,-999
8,24,4,0,-999
8,24,5,40.02,85.89
8,24,6,224.3,73.72
8,24,7,449.02,61.27
8,24,8,655.99,49.05
8,24,9,819.55,37.59
8,24,10,918.28,28.03
8,24,11,954.29,23.09
8,24,12,930.42,25.66
8,24,13,854.45,34.04
8,24,14,713.8,45.05
8,24,15,529.83,57.11
8,24,16,312.16,69.52
8,24,17,94.61,81.83
8,24,18,0,-999
8,24,19,0,-999
8,24,20,0,-999
8,24,21,0,-999
8,24,22,0,-999
8,24,23,0,-999
8,25,0,0,-999
8,25,1,0,-999
8,25,2,0,-999
8,25,3,0,-999
8,25,4,0,-999
8,25,5,38.82,86
8,25,6,217.55,73.84
8,25,7,438.86,61.4
8,25,8,643.06,49.2
8,25,9,801.73,37.77
8,25,10,902.58,28.28
8,25,11,931.04,23.42
8,25,12,912.55,25.99
8,25,13,827.98,34.34
8,25,14,681.74,45.32
8,25,15,498.43,57.35
8,25,16,285.95,69.77
8,25,17,81.98,82.11
8,25,18,0,-999
8,25,19,0,-999
8,25,20,0,-999
8,25,21,0,-999
8,25,22,0,-999
8,25,23,0,-999
8,26,0,0,-999
8,26,1,0,-999
8,26,2,0,-999
8,26,3,0,-999
8,26,4,0,-999
8,26,5,35.41,86.11
8,26,6,206.03,73.97
8,26,7,413.95,61.53
8,26,8,621.62,49.34
8,26,9,782.17,37.95
8,26,10,888.66,28.54
8,26,11,924.02,23.76
8,26,12,906.08,26.34
8,26,13,802.99,34.64
8,26,14,679.6,45.59
8,26,15,499.31,57.6
8,26,16,286.03,70.02
8,26,17,79.99,82.39
8,26,18,0,-999
8,26,19,0,-999
8,26,20,0,-999
8,26,21,0,-999
8,26,22,0,-999
8,26,23,0,-999
8,27,0,0,-999
8,27,1,0,-999
8,27,2,0,-999
8,27,3,0,-999
8,27,4,0,-999
8,27,5,35.79,86.21
8,27,6,207.25,74.09
8,27,7,410.1,61.66
8,27,8,624.25,49.49
8,27,9,784,38.14
8,27,10,883.68,28.8
8,27,11,897.64,24.1
8,27,12,802.38,26.68
8,27,13,804.8,34.95
8,27,14,631.61,45.86
8,27,15,454.81,57.86
8,27,16,254.91,70.26
8,27,17,66.88,82.66
8,27,18,0,-999
8,27,19,0,-999
8,27,20,0,-999
8,27,21,0,-999
8,27,22,0,-999
8,27,23,0,-999
8,28,0,0,-999
8,28,1,0,-999
8,28,2,0,-999
8,28,3,0,-999
8,28,4,0,-999
8,28,5,31.23,86.31
8,28,6,183.51,74.22
8,28,7,394.3,61.79
8,28,8,599.82,49.65
8,28,9,765.75,38.33
8,28,10,882.41,29.06
8,28,11,921.31,24.45
8,28,12,901.59,27.03
8,28,13,830.06,35.25
8,28,14,688.19,46.13
8,28,15,503.03,58.11
8,28,16,286.4,70.51
8,28,17,74.48,82.94
8,28,18,0,-999
8,28,19,0,-999
8,28,20,0,-999
8,28,21,0,-999
8,28,22,0,-999
8,28,23,0,-999
8,29,0,0,-999
8,29,1,0,-999
8,29,2,0,-999
8,29,3,0,-999
8,29,4,0,-999
8,29,5,33.38,86.41
8,29,6,203.62,74.35
8,29,7,422.38,61.92
8,29,8,630.7,49.8
8,29,9,792.59,38.52
8,29,10,892.48,29.33
8,29,11,924.98,24.79
8,29,12,901.52,27.38
8,29,13,819.05,35.56
8,29,14,668.23,46.41
8,29,15,482.43,58.38
8,29,16,268.56,70.77
8,29,17,63.25,83.21
8,29,18,0,-999
8,29,19,0,-999
8,29,20,0,-999
8,29,21,0,-999
8,29,22,0,-999
8,29,23,0,-999
8,30,0,0,-999
8,30,1,0,-999
8,30,2,0,-999
8,30,3,0,-999
8,30,4,0,-999
8,30,5,26.39,86.52
8,30,6,168.28,74.48
8,30,7,358.91,62.05
8,30,8,580.64,49.95
8,30,9,748.4,38.72
8,30,10,860.38,29.59
8,30,11,904.17,25.13
8,30,12,882.38,27.73
8,30,13,794.6,35.88
8,30,14,647.05,46.7
8,30,15,462.68,58.64
8,30,16,252.77,71.02
8,30,17,57.74,83.48
8,30,18,0,-999
8,30,19,0,-999
8,30,20,0,-999
8,30,21,0,-999
8,30,22,0,-999
8,30,23,0,-999
8,31,0,0,-999
8,31,1,0,-999
8,31,2,0,-999
8,31,3,0,-999
8,31,4,0,-999
8,31,5,27.76,86.62
8,31,6,182.47,74.61
8,31,7,387.45,62.19
8,31,8,581.65,50.1
8,31,9,755.85,38.92
8,31,10,851.49,29.87
8,31,11,924.81,25.48
8,31,12,876.69,28.09
8,31,13,787.99,36.2
8,31,14,642.17,46.98
8,31,15,458.29,58.91
8,31,16,247.68,71.28
8,31,17,54.81,83.75
8,31,18,0,-999
8,31,19,0,-999
8,31,20,0,-999
8,31,21,0,-999
8,31,22,0,-999
8,31,23,0,-999
9,1,0,0,-999
9,1,1,0,-999
9,1,2,0,-999
9,1,3,0,-999
9,1,4,0,-999
9,1,5,23.18,86.71
9,1,6,155.95,74.73
9,1,7,344.66,62.33
9,1,8,520.79,50.27
9,1,9,672.34,39.12
9,1,10,706.7,30.14
9,1,11,807.6,25.84
9,1,12,745.93,28.45
9,1,13,637.87,36.52
9,1,14,493.38,47.27
9,1,15,333.13,59.17
9,1,16,166.65,71.55
9,1,17,40,84.01
9,1,18,0,-999
9,1,19,0,-999
9,1,20,0,-999
9,1,21,0,-999
9,1,22,0,-999
9,1,23,0,-999
9,2,0,0,-999
9,2,1,0,-999
9,2,2,0,-999
9,2,3,0,-999
9,2,4,0,-999
9,2,5,23.87,86.81
9,2,6,158.29,74.87
9,2,7,342.43,62.46
9,2,8,537.12,50.42
9,2,9,697.22,39.32
9,2,10,810.95,30.42
9,2,11,882.62,26.2
9,2,12,842.4,28.82
9,2,13,747.76,36.84
9,2,14,608.84,47.56
9,2,15,426.08,59.45
9,2,16,225.88,71.81
9,2,17,46.66,84.27
9,2,18,0,-999
9,2,19,0,-999
9,2,20,0,-999
9,2,21,0,-999
9,2,22,0,-999
9,2,23,0,-999
9,3,0,0,-999
9,3,1,0,-999
9,3,2,0,-999
9,3,3,0,-999
9,3,4,0,-999
9,3,5,21.45,86.91
9,3,6,98.69,74.99
9,3,7,273.05,62.6
9,3,8,440.92,50.58
9,3,9,632.68,39.53
9,3,10,762,30.7
9,3,11,845.86,26.55
9,3,12,813.94,29.19
9,3,13,734.45,37.17
9,3,14,571.86,47.85
9,3,15,386.57,59.72
9,3,16,190.96,72.08
9,3,17,37.96,84.52
9,3,18,0,-999
9,3,19,0,-999
9,3,20,0,-999
9,3,21,0,-999
9,3,22,0,-999
9,3,23,0,-999
9,4,0,0,-999
9,4,1,0,-999
9,4,2,0,-999
9,4,3,0,-999
9,4,4,0,-999
9,4,5,19.98,87
9,4,6,134.05,75.12
9,4,7,308.05,62.74
9,4,8,492.79,50.74
9,4,9,672.55,39.74
9,4,10,804.47,30.98
9,4,11,880.35,26.91
9,4,12,839.88,29.55
9,4,13,746.2,37.51
9,4,14,603.37,48.16
9,4,15,417.51,60
9,4,16,212.63,72.34
9,4,17,41.79,84.77
9,4,18,0,-999
9,4,19,0,-999
9,4,20,0,-999
9,4,21,0,-999
9,4,22,0,-999
9,4,23,0,-999
9,5,0,0,-999
9,5,1,0,-999
9,5,2,0,-999
9,5,3,0,-999
9,5,4,0,-999
9,5,5,23.01,87.09
9,5,6,165.67,75.26
9,5,7,356.52,62.88
9,5,8,549.23,50.91
9,5,9,715.69,39.95
9,5,10,845.04,31.27
9,5,11,884.53,27.27
9,5,12,855.04,29.92
9,5,13,761.38,37.84
9,5,14,618.05,48.45
9,5,15,426.95,60.28
9,5,16,214.81,72.62
9,5,17,41.24,85.02
9,5,18,0,-999
9,5,19,0,-999
9,5,20,0,-999
9,5,21,0,-999
9,5,22,0,-999
9,5,23,0,-999
9,6,0,0,-999
9,6,1,0,-999
9,6,2,0,-999
9,6,3,0,-999
9,6,4,0,-999
9,6,5,23.11,87.18
9,6,6,159.59,75.39
9,6,7,348.84,63.02
9,6,8,553.27,51.08
9,6,9,720.98,40.16
9,6,10,838.45,31.56
9,6,11,890.68,27.64
9,6,12,861.34,30.3
9,6,13,769.4,38.18
9,6,14,621.62,48.76
9,6,15,432.88,60.56
9,6,16,223.07,72.89
9,6,17,40.16,85.27
9,6,18,0,-999
9,6,19,0,-999
9,6,20,0,-999
9,6,21,0,-999
9,6,22,0,-999
9,6,23,0,-999
9,7,0,0,-999
9,7,1,0,-999
9,7,2,0,-999
9,7,3,0,-999
9,7,4,0,-999
9,7,5,22.13,87.27
9,7,6,163.03,75.52
9,7,7,351.33,63.16
9,7,8,547.48,51.24
9,7,9,734.93,40.38
9,7,10,829.44,31.86
9,7,11,861.26,28.01
9,7,12,833.01,30.67
9,7,13,740.09,38.52
9,7,14,595.43,49.06
9,7,15,414.81,60.85
9,7,16,211.23,73.17
9,7,17,36.45,85.5
9,7,18,0,-999
9,7,19,0,-999
9,7,20,0,-999
9,7,21,0,-999
9,7,22,0,-999
9,7,23,0,-999
9,8,0,0,-999
9,8,1,0,-999
9,8,2,0,-999
9,8,3,0,-999
9,8,4,0,-999
9,8,5,20.91,87.36
9,8,6,150.62,75.66
9,8,7,335.21,63.31
9,8,8,537.49,51.41
9,8,9,699.32,40.6
9,8,10,820.02,32.16
9,8,11,858.88,28.38
9,8,12,828.24,31.05
9,8,13,738.94,38.86
9,8,14,584.26,49.38
9,8,15,407.37,61.14
9,8,16,198.77,73.45
9,8,17,33.69,85.73
9,8,18,0,-999
9,8,19,0,-999
9,8,20,0,-999
9,8,21,0,-999
9,8,22,0,-999
9,8,23,0,-999
9,9,0,0,-999
9,9,1,0,-999
9,9,2,0,-999
9,9,3,0,-999
9,9,4,0,-999
9,9,5,20.94,87.45
9,9,6,165.27,75.8
9,9,7,363.89,63.45
9,9,8,577.9,51.59
9,9,9,750.84,40.83
9,9,10,842.14,32.45
9,9,11,864.8,28.74
9,9,12,841.95,31.43
9,9,13,754.91,39.2
9,9,14,610.48,49.69
9,9,15,424.64,61.43
9,9,16,212.35,73.73
9,9,17,34.81,85.96
9,9,18,0,-999
9,9,19,0,-999
9,9,20,0,-999
9,9,21,0,-999
9,9,22,0,-999
9,9,23,0,-999
9,10,0,0,-999
9,10,1,0,-999
9,10,2,0,-999
9,10,3,0,-999
9,10,4,0,-999
9,10,5,20.27,87.53
9,10,6,150.91,75.93
9,10,7,346.2,63.6
9,10,8,545.4,51.77
9,10,9,696.1,41.05
9,10,10,774.99,32.76
9,10,11,743.75,29.12
9,10,12,797.81,31.81
9,10,13,706.44,39.55
9,10,14,538.5,50
9,10,15,359.8,61.72
9,10,16,164.15,74.01
9,10,17,28.28,86.19
9,10,18,0,-999
9,10,19,0,-999
9,10,20,0,-999
9,10,21,0,-999
9,10,22,0,-999
9,10,23,0,-999
9,11,0,0,-999
9,11,1,0,-999
9,11,2,0,-999
9,11,3,0,-999
9,11,4,0,-999
9,11,5,17.79,87.62
9,11,6,128.34,76.06
9,11,7,320.84,63.75
9,11,8,498.27,51.94
9,11,9,653.55,41.28
9,11,10,778.56,33.05
9,11,11,819.78,29.49
9,11,12,793.72,32.2
9,11,13,701.57,39.9
9,11,14,556.03,50.31
9,11,15,379.82,62.02
9,11,16,180.41,74.3
9,11,17,27.97,86.41
9,11,18,0,-999
9,11,19,0,-999
9,11,20,0,-999
9,11,21,0,-999
9,11,22,0,-999
9,11,23,0,-999
9,12,0,0,-999
9,12,1,0,-999
9,12,2,0,-999
9,12,3,0,-999
9,12,4,0,-999
9,12,5,18,87.7
9,12,6,148.77,76.2
9,12,7,333.3,63.9
9,12,8,531.98,52.12
9,12,9,700.12,41.51
9,12,10,800.36,33.37
9,12,11,843.52,29.87
9,12,12,813.73,32.58
9,12,13,724.68,40.25
9,12,14,579.59,50.63
9,12,15,396.27,62.31
9,12,16,189.45,74.58
9,12,17,28.13,86.62
9,12,18,0,-999
9,12,19,0,-999
9,12,20,0,-999
9,12,21,0,-999
9,12,22,0,-999
9,12,23,0,-999
9,13,0,0,-999
9,13,1,0,-999
9,13,2,0,-999
9,13,3,0,-999
9,13,4,0,-999
9,13,5,19.49,87.78
9,13,6,170.05,76.34
9,13,7,387.05,64.05
9,13,8,595.52,52.3
9,13,9,758.27,41.74
9,13,10,857.12,33.67
9,13,11,882.8,30.24
9,13,12,864.4,32.96
9,13,13,762.57,40.6
9,13,14,594.03,50.95
9,13,15,406.21,62.61
9,13,16,194.41,74.87
9,13,17,29.38,86.82
9,13,18,0,-999
9,13,19,0,-999
9,13,20,0,-999
9,13,21,0,-999
9,13,22,0,-999
9,13,23,0,-999
9,14,0,0,-999
9,14,1,0,-999
9,14,2,0,-999
9,14,3,0,-999
9,14,4,0,-999
9,14,5,19.55,87.86
9,14,6,172.84,76.48
9,14,7,390.29,64.2
9,14,8,597.77,52.48
9,14,9,762.51,41.98
9,14,10,861.67,33.98
9,14,11,874.19,30.62
9,14,12,840.41,33.35
9,14,13,744.56,40.95
9,14,14,593.65,51.27
9,14,15,399.73,62.91
9,14,16,189.53,75.16
9,14,17,24.4,87.02
9,14,18,0,-999
9,14,19,0,-999
9,14,20,0,-999
9,14,21,0,-999
9,14,22,0,-999
9,14,23,0,-999
9,15,0,0,-999
9,15,1,0,-999
9,15,2,0,-999
9,15,3,0,-999
9,15,4,0,-999
9,15,5,16.48,87.95
9,15,6,149.62,76.62
9,15,7,350.73,64.36
9,15,8,549.91,52.67
9,15,9,714.12,42.22
9,15,10,825.35,34.3
9,15,11,860.35,31
9,15,12,829.78,33.73
9,15,13,735.32,41.31
9,15,14,585.02,51.59
9,15,15,391.05,63.2
9,15,16,183.7,75.45
9,15,17,22.73,87.22
9,15,18,0,-999
9,15,19,0,-999
9,15,20,0,-999
9,15,21,0,-999
9,15,22,0,-999
9,15,23,0,-999
9,16,0,0,-999
9,16,1,0,-999
9,16,2,0,-999
9,16,3,0,-999
9,16,4,0,-999
9,16,5,15.7,88.02
9,16,6,144.23,76.76
9,16,7,335.12,64.52
9,16,8,537.18,52.86
9,16,9,717.48,42.46
9,16,10,818.88,34.61
9,16,11,875.65,31.38
9,16,12,812.78,34.12
9,16,13,720.12,41.67
9,16,14,571.22,51.91
9,16,15,379.73,63.51
9,16,16,165.65,75.73
9,16,17,20.98,87.41
9,16,18,0,-999
9,16,19,0,-999
9,16,20,0,-999
9,16,21,0,-999
9,16,22,0,-999
9,16,23,0,-999
9,17,0,0,-999
9,17,1,0,-999
9,17,2,0,-999
9,17,3,0,-999
9,17,4,0,-999
9,17,5,15.82,88.09
9,17,6,149.37,76.9
9,17,7,348.16,64.67
9,17,8,553.62,53.05
9,17,9,721.05,42.7
9,17,10,832.33,34.93
9,17,11,846.75,31.77
9,17,12,819.75,34.52
9,17,13,705.56,42.03
9,17,14,591.61,52.24
9,17,15,401.83,63.81
9,17,16,161.91,76.02
9,17,17,19.55,87.59
9,17,18,0,-999
9,17,19,0,-999
9,17,20,0,-999
9,17,21,0,-999
9,17,22,0,-999
9,17,23,0,-999
9,18,0,0,-999
9,18,1,0,-999
9,18,2,0,-999
9,18,3,0,-999
9,18,4,0,-999
9,18,5,15.04,88.17
9,18,6,150.31,77.05
9,18,7,349.84,64.83
9,18,8,551.08,53.24
9,18,9,720.45,42.95
9,18,10,826.37,35.25
9,18,11,858.77,32.15
9,18,12,831.79,34.91
9,18,13,720.34,42.38
9,18,14,560.72,52.57
9,18,15,367.95,64.11
9,18,16,167.21,76.31
9,18,17,18.89,87.76
9,18,18,0,-999
9,18,19,0,-999
9,18,20,0,-999
9,18,21,0,-999
9,18,22,0,-999
9,18,23,0,-999
9,19,0,0,-999
9,19,1,0,-999
9,19,2,0,-999
9,19,3,0,-999
9,19,4,0,-999
9,19,5,14.49,88.25
9,19,6,147.14,77.19
9,19,7,344.36,64.99
9,19,8,553.63,53.43
9,19,9,723.38,43.2
9,19,10,824.96,35.57
9,19,11,842.79,32.53
9,19,12,816.1,35.3
9,19,13,693.78,42.75
9,19,14,567.55,52.9
9,19,15,376.51,64.41
9,19,16,167.84,76.6
9,19,17,17.24,87.93
9,19,18,0,-999
9,19,19,0,-999
9,19,20,0,-999
9,19,21,0,-999
9,19,22,0,-999
9,19,23,0,-999
9,20,0,0,-999
9,20,1,0,-999
9,20,2,0,-999
9,20,3,0,-999
9,20,4,0,-999
9,20,5,13.57,88.32
9,20,6,140.07,77.34
9,20,7,337.48,65.16
9,20,8,531.16,53.62
9,20,9,691.52,43.45
9,20,10,798.69,35.9
9,20,11,835.38,32.91
9,20,12,783.07,35.69
9,20,13,695.02,43.11
9,20,14,549.61,53.23
9,20,15,357.02,64.72
9,20,16,149.64,76.9
9,20,17,15.48,88.09
9,20,18,0,-999
9,20,19,0,-999
9,20,20,0,-999
9,20,21,0,-999
9,20,22,0,-999
9,20,23,0,-999
9,21,0,0,-999
9,21,1,0,-999
9,21,2,0,-999
9,21,3,0,-999
9,21,4,0,-999
9,21,5,12.97,88.39
9,21,6,134.88,77.48
9,21,7,332.73,65.32
9,21,8,538.48,53.83
9,21,9,706.61,43.7
9,21,10,810.95,36.22
9,21,11,831.01,33.3
9,21,12,798.42,36.08
9,21,13,704.48,43.47
9,21,14,553.3,53.55
9,21,15,359.52,65.02
9,21,16,152.72,77.19
9,21,17,13.99,88.25
9,21,18,0,-999
9,21,19,0,-999
9,21,20,0,-999
9,21,21,0,-999
9,21,22,0,-999
9,21,23,0,-999
9,22,0,0,-999
9,22,1,0,-999
9,22,2,0,-999
9,22,3,0,-999
9,22,4,0,-999
9,22,5,12.85,88.46
9,22,6,146.77,77.62
9,22,7,356.57,65.48
9,22,8,561.26,54.02
9,22,9,719.01,43.95
9,22,10,817.31,36.55
9,22,11,846.33,33.69
9,22,12,818.6,36.48
9,22,13,705.39,43.83
9,22,14,533.51,53.88
9,22,15,345.19,65.34
9,22,16,143.7,77.48
9,22,17,13.37,88.4
9,22,18,0,-999
9,22,19,0,-999
9,22,20,0,-999
9,22,21,0,-999
9,22,22,0,-999
9,22,23,0,-999
9,23,0,0,-999
9,23,1,0,-999
9,23,2,0,-999
9,23,3,0,-999
9,23,4,0,-999
9,23,5,12.44,88.53
9,23,6,138.15,77.77
9,23,7,339.63,65.65
9,23,8,534.7,54.23
9,23,9,711.54,44.21
9,23,10,800.01,36.88
9,23,11,805.62,34.07
9,23,12,762.32,36.87
9,23,13,670.57,44.2
9,23,14,498.49,54.21
9,23,15,316.71,65.64
9,23,16,135.33,77.77
9,23,17,11.62,88.54
9,23,18,0,-999
9,23,19,0,-999
9,23,20,0,-999
9,23,21,0,-999
9,23,22,0,-999
9,23,23,0,-999
9,24,0,0,-999
9,24,1,0,-999
9,24,2,0,-999
9,24,3,0,-999
9,24,4,0,-999
9,24,5,11.39,88.6
9,24,6,131.24,77.92
9,24,7,318.55,65.82
9,24,8,511.6,54.43
9,24,9,656.06,44.47
9,24,10,736.17,37.2
9,24,11,769.2,34.46
9,24,12,776.83,37.26
9,24,13,674.13,44.55
9,24,14,539.57,54.54
9,24,15,344.75,65.95
9,24,16,129.83,78.06
9,24,17,10.05,88.67
9,24,18,0,-999
9,24,19,0,-999
9,24,20,0,-999
9,24,21,0,-999
9,24,22,0,-999
9,24,23,0,-999
9,25,0,0,-999
9,25,1,0,-999
9,25,2,0,-999
9,25,3,0,-999
9,25,4,0,-999
9,25,5,11.3,88.67
9,25,6,135.26,78.07
9,25,7,286.2,65.98
9,25,8,502.34,54.64
9,25,9,708.37,44.73
9,25,10,779.84,37.54
9,25,11,800.01,34.84
9,25,12,663.38,37.65
9,25,13,619.04,44.92
9,25,14,508.95,54.88
9,25,15,318.14,66.25
9,25,16,137.88,78.36
9,25,17,9.96,88.8
9,25,18,0,-999
9,25,19,0,-999
9,25,20,0,-999
9,25,21,0,-999
9,25,22,0,-999
9,25,23,0,-999
9,26,0,0,-999
9,26,1,0,-999
9,26,2,0,-999
9,26,3,0,-999
9,26,4,0,-999
9,26,5,10.36,88.73
9,26,6,137.58,78.23
9,26,7,325.7,66.16
9,26,8,526.38,54.84
9,26,9,688.41,44.99
9,26,10,764.73,37.88
9,26,11,801.67,35.23
9,26,12,765.06,38.05
9,26,13,690.06,45.28
9,26,14,518.99,55.2
9,26,15,330.08,66.55
9,26,16,128.89,78.65
9,26,17,8.84,88.93
9,26,18,0,-999
9,26,19,0,-999
9,26,20,0,-999
9,26,21,0,-999
9,26,22,0,-999
9,26,23,0,-999
9,27,0,0,-999
9,27,1,0,-999
9,27,2,0,-999
9,27,3,0,-999
9,27,4,0,-999
9,27,5,10.32,88.8
9,27,6,136.02,78.38
9,27,7,343.28,66.34
9,27,8,551.37,55.05
9,27,9,709.52,45.26
9,27,10,806.66,38.2
9,27,11,845.63,35.62
9,27,12,808.22,38.44
9,27,13,710.6,45.65
9,27,14,554.88,55.53
9,27,15,355.85,66.86
9,27,16,140.09,78.94
9,27,17,8.54,89.04
9,27,18,0,-999
9,27,19,0,-999
9,27,20,0,-999
9,27,21,0,-999
9,27,22,0,-999
9,27,23,0,-999
9,28,0,0,-999
9,28,1,0,-999
9,28,2,0,-999
9,28,3,0,-999
9,28,4,0,-999
9,28,5,9.9,88.86
9,28,6,132.83,78.53
9,28,7,331.02,66.51
9,28,8,541.1,55.27
9,28,9,706.55,45.52
9,28,10,803.62,38.54
9,28,11,836.23,36.01
9,28,12,798.05,38.83
9,28,13,699.8,46.01
9,28,14,546.46,55.86
9,28,15,350.05,67.16
9,28,16,133.77,79.23
9,28,17,7.83,89.15
9,28,18,0,-999
9,28,19,0,-999
9,28,20,0,-999
9,28,21,0,-999
9,28,22,0,-999
9,28,23,0,-999
9,29,0,0,-999
9,29,1,0,-999
9,29,2,0,-999
9,29,3,0,-999
9,29,4,0,-999
9,29,5,9.27,88.92
9,29,6,138.81,78.68
9,29,7,334.19,66.68
9,29,8,543.96,55.48
9,29,9,697.18,45.8
9,29,10,784.05,38.88
9,29,11,830.93,36.4
9,29,12,797.52,39.22
9,29,13,695.58,46.37
9,29,14,541.27,56.19
9,29,15,349.58,67.47
9,29,16,130.26,79.52
9,29,17,7.8,89.25
9,29,18,0,-999
9,29,19,0,-999
9,29,20,0,-999
9,29,21,0,-999
9,29,22,0,-999
9,29,23,0,-999
9,30,0,0,-999
9,30,1,0,-999
9,30,2,0,-999
9,30,3,0,-999
9,30,4,0,-999
9,30,5,8.95,88.98
9,30,6,132.88,78.84
9,30,7,326.32,66.86
9,30,8,527.14,55.7
9,30,9,695.45,46.06
9,30,10,786.95,39.21
9,30,11,808.98,36.78
9,30,12,769.34,39.61
9,30,13,672.7,46.73
9,30,14,527.16,56.52
9,30,15,321.14,67.77
9,30,16,122.39,79.8
9,30,17,7.58,89.34
9,30,18,0,-999
9,30,19,0,-999
9,30,20,0,-999
9,30,21,0,-999
9,30,22,0,-999
9,30,23,0,-999
10,1,0,0,-999
10,1,1,0,-999
10,1,2,0,-999
10,1,3,0,-999
10,1,4,0,-999
10,1,5,8.59,89.05
10,1,6,132.52,78.99
10,1,7,312.98,67.04
10,1,8,511.98,55.91
10,1,9,668.98,46.34
10,1,10,778.89,39.55
10,1,11,803.84,37.17
10,1,12,768.24,40
10,1,13,659.71,47.09
10,1,14,518.68,56.85
10,1,15,325.48,68.08
10,1,16,123.34,79.52
10,1,17,0,-999
10,1,18,0,-999
10,1,19,0,-999
10,1,20,0,-999
10,1,21,0,-999
10,1,22,0,-999
10,1,23,0,-999
10,2,0,0,-999
10,2,1,0,-999
10,2,2,0,-999
10,2,3,0,-999
10,2,4,0,-999
10,2,5,8.02,89.1
10,2,6,129.02,79.16
10,2,7,333.3,67.22
10,2,8,540.34,56.13
10,2,9,701.62,46.61
10,2,10,782.57,39.89
10,2,11,820.8,37.55
10,2,12,768.43,40.38
10,2,13,667.32,47.45
10,2,14,526.99,57.18
10,2,15,328.88,68.38
10,2,16,126.73,79.89
10,2,17,0,-999
10,2,18,0,-999
10,2,19,0,-999
10,2,20,0,-999
10,2,21,0,-999
10,2,22,0,-999
10,2,23,0,-999
10,3,0,0,-999
10,3,1,0,-999
10,3,2,0,-999
10,3,3,0,-999
10,3,4,0,-999
10,3,5,8.12,89.16
10,3,6,129.61,79.31
10,3,7,295.39,67.41
10,3,8,504.3,56.35
10,3,9,661.46,46.88
10,3,10,750.28,40.23
